Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [248] intro_start_init()    [160] tpower_bay::draw(int, int) [212] tlaser2::tlaser2()
 [249] fleet_select_init()   [219] tpower_bay::init(int, int) [213] tlaser2::~tlaser2()
 [232] intro_start_reinit()  [171] tpower_bay::bg_calc() [182] tlaser3::init(tfloor*, tentity**, float, float, int, int, tentity*)
  [57] display_final_score() [196] tpower_bay::tpower_bay() [71] alloc_mem
  [62] game_ship_start_init() [198] tdoor::init(int, int, int) [79] atan3f
   [2] intro_draw()          [195] tdoor::open()          [15] blit_bm
 [250] reset_game()          [165] tdoor::bg_calc()        [7] blit_bm_font
  [50] credit_1_fg()         [199] tdoor::tdoor()         [86] blit_bm_scale
  [49] credit_2_fg()           [9] tship::print_info()    [72] blit_line
 [177] credit_6_fg()         [167] tship::draw_ntitle()   [66] blit_rect
  [27] credit_7_fg()          [40] tship::print_score()   [73] blit_rect_hollow
  [36] credit_8_fg()         [204] tship::create_floor(char*) [88] calc_norm_accel
 [233] delete_ship()          [38] tship::diagram_draw()  [78] concat_filepaths
  [26] main_logo_fg()         [24] tship::level_bg_calc() [80] console_message_add
  [37] contacts_1_fg()       [220] tship::transport_set() [14] console_message_display
  [21] contacts_2_fg()       [242] tship::find_transport(char*, int, int) [75] convert_2_tex
  [65] contacts_4_fg()       [243] tship::free_all_floor() [99] create_filepaths
   [4] game_run_draw()        [56] tship::get_ready_calc() [96] delete_tex
   [3] draw_scroll_fg()       [55] tship::get_ready_draw() [12] display_message
  [41] game_cont_draw()      [216] tship::set_ship_noise() [1] draw_h
  [52] game_term_draw()      [202] tship::create_transport(char*, int, int, int, int, int) [100] dump_scores
 [183] game_noise_draw()      [25] tship::level_check_event() [101] end_game
  [58] game_ship_start()     [259] tship::setup_flash_screen(float, float, float, float) [102] free_ship_table
  [23] display_scores_fg()   [244] tship::transport_change_dn() [103] free_textures
  [48] fleet_select_draw()   [231] tship::transport_change_up() [67] get_kb_event
 [176] tdroid_108::append_cmd(int, int, int) [245] tship::load(char const*) [104] get_score_time
 [158] tdroid_108::block_detect() [246] tship::unload()  [105] get_score_username
 [164] tdroid_108::set_dir_vect(float, float) [5] tship::level_run() [70] get_special_key_state
 [159] tdroid_108::bg_calc()   [6] tship::play_draw()    [106] init_background_timer
 [191] tdroid_108::init_cmds() [247] tship::tship()      [107] init_kb_event
 [192] tdroid_108::tdroid_108() [201] tdroid::display_nd() [108] init_scores
 [214] tdroid_108::~tdroid_108() [32] tdroid::draw_droid(int, int) [109] init_sound
 [193] tdroid_108::~tdroid_108() [17] tdroid::draw_laser(tfloor*, int, int) [93] lclose
 [234] tdroid_176::tdroid_176() [31] tdroid::create_laser(int, int) [84] load_bm
 [235] tdroid_176::~tdroid_176() [29] tdroid::bg_calc_laser() [92] load_bm_ani
 [222] tdroid_261::tdroid_261() [181] tdroid::draw_droid_ls(int, int) [90] load_bm_png
 [223] tdroid_261::~tdroid_261() [35] tdroid::hit(tlaser*) [110] load_fleet_logos
 [224] tdroid_275::tdroid_275() [64] tdroid::draw(tfloor*, int, int) [111] load_fleet_table
 [225] tdroid_275::~tdroid_275() [194] tdroid::init(tfloor*, tentity**, float, float) [112] load_flr_xpms
 [226] tdroid_355::tdroid_355() [42] tdroid::bg_calc()   [113] load_font
 [227] tdroid_355::~tdroid_355() [166] tdroid::friction() [85] load_fx_sub
 [228] tdroid_423::tdroid_423() [163] tdroid::recharge()  [91] load_png
 [229] tdroid_423::~tdroid_423() [157] tdroid::snap_shot() [114] load_preserved_session
 [251] tdroid_489::tdroid_489() [189] tdroid::tdroid()    [97] load_scores
 [252] tdroid_489::~tdroid_489() [205] tfloor::load_floor_map(char*) [115] load_ship_table
  [61] tdroid_513::attack()  [206] tfloor::load_floor_misc(char*) [116] load_sprite_xpms
  [39] tdroid_513::bg_calc()  [11] tfloor::draw()         [82] load_xpm
 [197] tdroid_513::tdroid_513() [207] tfloor::load(char*, char*) [94] lopen
 [236] tdroid_513::~tdroid_513() [221] tfloor::reinit()  [117] opengl_init
 [184] tdroid_606::target_not_hidden(tentity*) [208] tfloor::unload() [118] play_music
  [53] tdroid_606::attack()  [170] tfloor::bg_calc()     [119] preserve_session
 [200] tdroid_606::tdroid_606() [168] tfloor::set_pos(int, int) [13] print_str
 [203] tdroid_606::~tdroid_606() [209] tfloor::tfloor()   [20] print_str_hazey
 [174] tdroid_719::detect_avoid_condition() [172] tlaser::colision_doors() [8] print_str_len
 [173] tdroid_719::move()     [33] tlaser::colision_detect() [76] put_kb_event
  [60] tdroid_719::bg_calc()  [34] tlaser::colision_droids() [18] put_snd_event
 [210] tdroid_719::tdroid_719() [59] tlaser::draw(tfloor*, int, int) [95] ramp_colour
 [217] tdroid_719::~tdroid_719() [185] tlaser::init(tfloor*, tentity**, float, float, int, int, tentity*) [68] read_ln
 [253] tdroid_720::tdroid_720() [30] tlaser::bg_calc()    [74] read_ogg_file
 [254] tdroid_720::~tdroid_720() [45] tentity::colision_doors() [87] realloc_mem
 [169] tdroid_805::attack()  [161] tentity::colision_floor() [81] rel_to_abs_filepath
 [230] tdroid_805::tdroid_805() [43] tentity::colision_detect() [89] rel_to_abs_filepath_fleet
 [255] tdroid_810::tdroid_810() [162] tentity::colision_droids() [120] save_scores
 [256] tdroid_810::~tdroid_810() [178] tentity::init(tfloor*, bm_t*, tentity**, int, float, float) [69] shake_calc
 [237] tdroid_899::tdroid_899() [44] tentity::bg_calc()  [121] shake_reset
 [238] tdroid_899::~tdroid_899() [175] tentity::do_sound(int, float, float) [122] shutdown_sound
 [257] tdroid_933::tdroid_933() [190] tentity::open_door(tdoor*) [19] sound_cmd
 [258] tdroid_933::~tdroid_933() [156] tentity::snap_shot() [46] sound_cmd_primary
 [239] tparadroid::display_nd() [179] tentity::tentity()  [51] sound_cmd_simple
 [218] tparadroid::capture_droid(int, int) [180] tentity::~tentity() [54] sound_cmd_snoise
  [63] tparadroid::hit(tlaser*) [260] tlaser0::init(tfloor*, tentity**, float, float, int, int, tentity*) [10] sound_process_fg
  [16] tparadroid::draw()    [261] tlaser0::tlaser0()     [98] stop_music
 [215] tparadroid::init(tfloor*, tentity**, float, float) [262] tlaser0::~tlaser0() [83] strip_leading_whitespace
  [28] tparadroid::action(tkevent*) [186] tlaser1::init(tfloor*, tentity**, float, float, int, int, tentity*) [77] strncpy2
  [47] tparadroid::bg_calc() [187] tlaser1::tlaser1()    [123] test_mouse_pos
 [240] tparadroid::tparadroid() [188] tlaser1::~tlaser1()
 [241] tparadroid::~tparadroid() [211] tlaser2::init(tfloor*, tentity**, float, float, int, int, tentity*)
